title,runtime,des,date,genre,cast,director,vote,gross,rating
Dream Date,26,"Dream Date is a true love story, where love conquers all that stand in its way. Two young adults meet and fall in love at first sight and move heaven and earth to be together. When life puts the most difficult obstacles in their path and forces them in a dream world, they do whatever it takes to be together.",2013,"Short, Drama, Fantasy            ","Kenny Cooper, Erika Edwards, Isaac Lopez Jr., Danny Trejo",Brian Brown,5,,7.4
False Impressions,21,"""False Impressions"" is a psychological dramatic thriller about the raw and honest relationship between a sadist and a masochist as they struggle with sanity.This film is appropriated as a dysfunctional love story. Identity crisis, acceptance, love, hate and sanity are all questioned in this dark film. Is it possible to change who you are? Can a past of darkness be forgiven or forgotten? And why do we have a desire to be normal? What is normal?",2016,"Short, Crime, Drama            ","Annie R. Such, Alex Falcao","Byron Guinanzaca, Viktoria I.V. King",0,,0.0
The Joe Manifesto,100,"Approaching his mid-thirties and reluctantly engaged, bored office worker Joe meets the outlandish job and partner swapping Vee, who inspires Joe to be 100 % honest in his life. Joe breaks up with his fiancé, demands a job demotion, and turns his orderly life into chaos. When he realizes he has taken it too far, Joe has to figure out a way to put his life back into order again.",2013,"Drama, Romance            ","Gregory Pakis, Chloe Gardner, Fiona Macys, Nancy Finn",Gregory Pakis,18,,5.8
Hold on Me,18,"    Charting a relationship from inception to destruction, Tom and Eve six years down the line fight to save what they have - but they can't escape the question of whether it can or will ever be as good as it was at the beginning.",2011,"Short, Drama, Romance            ","Melia Kreiling, Kieran Hill, Alex McGettigan, Nadege Adlam",Samuel Abrahams,29,,7.2
She Lives Her Life,77,"She Lives Her Life is a modern day retelling of Jean-Luc Godard's 1962 film Vivre Sa Vie. The movie is told in 12 chapters as we follow Betsy through a series of relationships and encounters, by day she works at a pawn shop, by night she lives her life.",2014,"Comedy, Drama, Romance            ","Karis Yanike, Mark Booker, Jon R. Portrey, Pete Lipins",Mark Thimijan,21,,5.5
Love That Gurl,4,    Megan gets engaged to a clearly gay man after meeting him at a gym,2013,"Short, Comedy, Romance            ","Emily Bossak, Kristina Cohen, Hallie Jordan, Kim Mahair",Chad W. Smathers,5,,6.0
Natural Insemination,17,    A romantic farce about a happily married couple and the increasingly desperate measures they take to get pregnant.,2015,"Short, Comedy, Romance            ","Mark Bade, Jamie Carmichael, Jennifer Flack, Dan Kinsella",Crosby Selander,11,,9.4
Home,23,"A teenage boy runs away from home to join the US military during the Vietnam War. While overseas, he gets separated from his squad. As he struggles to survive alone in the jungle, he realizes that the only place he wants to be is back home.",2014,"Short, Drama, Romance            ","Peter Argento, Anthony Avellino, Sam Bailer, Robert Burmeister",Alec Shangold,0,,0.0
Break-Up Sex,10,    A recently broken up couple debate the pros and cons of having sex one last time.,2013,"Short, Comedy, Romance            ","Leslea Fisher, R. Daniel Long",Justin Voskian,0,,0.0
Only in L.A.,0,"    Set in and around Los Angeles, we follow a series of vignettes that capture a unique moment of love, hate, clarity, confusion, triumph, and failure among our characters' relationships with one another and with the city itself.",2013,"Comedy, Crime, Drama            ","Jus Riddick, Haley Strode, Paul Elia, Alexandra Bayless","Robert Filios, Jus Riddick",33,,7.7
Sex Wizard,3,    A woman gives her friend unconventional advice on the art of seduction.,2017,"Short, Comedy, Romance            ","Luke Sherrill, Katie Rosch, Katie Mancuso",Michaela Stewart,0,,0.0
2-Star,10,"    After finding each other through an on-line dating site, Sara and Derek meet in a Los Angeles hotel for an adult rendezvous only to discover they have far more in common than meets the eye.",2011,"Short, Comedy, Drama            ","Franklin Killian, Morgan Lariah",Jacob Halajian,15,,8.0
Shen,22,"    Seeking solace from her domineering fiancé, a traumatized bride-to-be searches for an artist who appears to be drawing her erotic, ominous fate.",2016,"Short, Romance, Thriller            ","Gianna DiDonato, Samantha Guarderas, Robert MacEwen, Mattie Montaigu",Jace Casey,0,,0.0
A Silent Love Story,6,    A silent love story in the 1920s.,2011,"Short, Romance            ","Apolla Echino, Nick Caballero",Heiko Obermöller,0,,0.0
Love Socks,70,    The mismatches of love and body functions.,2015,"Comedy, Drama, Romance            ","Michele-Antonio Mattiuzzi, Shailla Quadra, Adam Williamson, Natalie Rose",Shailla Quadra,21,,6.5
Breaking Fast,18,"On the holiest night during the month of Ramadan, Mo, a practicing Muslim reluctantly attends his best friend's birthday party, where he unexpectedly meets Kal, a 30-year-old all-American white guy, who catches him by surprise with each twist and turn through the streets of Los Angeles.",2015,"Short, Comedy, Drama            ","Adrian Anchondo, Tom Berklund, Meena Dimian, Aline Elasmar",Mike Mosallam,13,,7.5
Crossed,9,"    An American soldier, harboring a sorrowful secret, returns home Afghanistan, only to discover that his sister is involved with a man that he does not approve of.",2012,"Short, Drama, Romance            ","Aqueela Zoll, Chris Cardano, Ellie Haddad, Lauren Dimarco",Dennis Renaissance,0,,0.0
Lothario,20,"Kyle Maddix, lives life by his own rules, unaware of the consequences that his actions inflict on the lives of others. Kyle is the center of his own world and women are simply there to fulfill a need. But, can a chance encounter with one woman cause him to reevaluate his life or will someone force his hand?",2014,"Short, Drama, Romance            ","Shane Land, Kara Rainer, Katie Stone, Melanie Hecht",Trish McCallister,0,,0.0
A Calendar of Tales: October Tale,14,    A genie is puzzled after the non-wants of his new master and discovers a way of life he has never know.,2013,"Short, Comedy, Drama            ","Gideon Hodge, Jennifer Scarberry","Kristopher Hoffman, M. Jearl Vinot",5,,5.6
The New Year,23,"    While celebrating The New Year, four young couples are forced to examine their relationships more closely and question their philosophical ideologies of love.",2012,"Short, Comedy, Drama            ","Elisa Dei, Brigid Ronan, Heather Salm, Bree Swartz",Jason Knade,0,,0.0
First Kiss,14,"    Adam Schoenberger, a fourteen year old romantic, finds out a pretty girl wants to kiss him at his best friend's spin the bottle party.",2012,"Short, Comedy, Drama            ","Cain Alexander, Owen Scoville, Martin Swift, Stephanie Johnson",Yulin Kuang,10,,8.4
Love My Way,4,Add a Plot,2017,"Short, Romance            ","Zack Gold, Kristen Kerr, Noëlle Toland, Johnny Walter",Pascal Payant,0,,0.0
Prisoners of Time,108,"Prisoners of Time is the story of two wounded souls who answer each other's cry for help, though they live generations and worlds apart. Willis James a Canadian war correspondent wounded in the Korean war and Rebekkah a young Quaker woman from the 17th century are suffering emotionally and physically. When their spirits connect they develop a love affair that sustains them through unbearable suffering but has a ripple effect in their respective worlds. As their lives intersect in strange and inexplicable ways, the people around them are impacted and the results are tragic. Unable to bear a life without Rebekkah, Willis withdraws from the world and retreats into himself. With their spirits freed of the physical limitations of time and space they find one another in a place where time and pain do not exist.",2016,"Action, Drama, Romance            ","Brian Asselin, Jeff Asselin, Astrida Auza, Simon Ayer",Brian Lutes,12,,3.8
Unrequited,8,"    Jacques, a Haitian writer in Brooklyn, has to deal with an old flame who came back in his life unexpectedly.",2018,Romance            ,"Shanna Bess, Pat Brown, Derya Celikkol, Kareem Green",,0,,0.0
The Procession and the Bells,18,"Is our fate hard-coded in our DNA, or is there something far deeper at work? The Procession And The Bells is an independent short film about a woman named L. Just L. She doesn't have a full name. And certainly not a full life. L is part of the Department of Hygiene and Physical Culture's mandatory breeding initiative. Despite her feelings for a gifted, but flawed young man, she's to be contracted to a mate on their statistical likelihood of producing genetically-appropriate children. Filmed beautifully by Can Turkyilmaz and directed by Laura Carnes, The Procession And The Bells is a dystopic fairy tale that tangles with issues of self-determination, reproductive technology and man's desire to control our own uniquely-human nature.",2013,"Short, Drama, Romance            ","Arma Fitzgerald, David Gallman, Jenna Hamiter, David Hickmott",Laura Carnes,0,,0.0
Brains,75,"    A web series about love, friendship, neuropsychology, and zombies.",2015,"Adventure, Comedy, Fantasy            ","Bri Castellini, Marshall Taylor Thurman, Masha Danilenko, Kmur Hardeman",,16,,7.5
Meeting on the Stairs,72,"When you're alone in a city for the first time, life can change faster than you're ready for, bringing big decisions to your door. Molly moves to Dublin and meets Dave. Ignoring early signs that she is pregnant, the relationship blossoms, until circumstances force a decision that will change everything.",2012,"Drama, Romance            ","Aoife Coghlan, Fergus Kealy, Declan Buckley, Sarah Carroll",Lorna Fitzsimons,9,,8.1
Blank: A Vinylmation Love Story,38,"    In search of his lost soul mate, an unpainted Vinylmation finds himself on a quest that alters the destiny of his entire world.",2014,"Animation, Short, Family            ","Mike Ambs, Paul Foyder, Gino Roy, Whitfield Scheidegger, Greg Shewchuk",,146,,6.6
Winter Has No Sun,80,"Winter Has No Sun is ultimately a film about change. The story follows two lifelong friends; Jake & Ted and their choices that lead their lives to spiral out of control. Jake is a kindhearted guy that plays it safe in life; especially with the girl he's crazy for; Tori. When things don't go as planned for the two of them, Jake loses sight of his true character and seeks out the dangers and thrills that he thinks he's been lacking. Ted is a man blinded by love. He falls for a woman, Chloe, who is already taken by a man who abuses her mentally and physically. Ted tries to play the role of Superman with Chloe. But what he fails to realize is that he cannot change someone else if they are not willing to change themselves. His friendship with Jake starts to diminish when he starts keeping secrets and lies and falls into a rabbit hole of trouble which could possibly lead to his demise.",2015,"Drama, Romance, Thriller            ","Richard Abramov, Michael Lawrence Eisenstein, Darcy Wright, Elizabeth Raia",Rodrigo Baumgartner Ayres,27,,5.6
Saudade?,98,    A young woman from a troubled home escapes to New York City in search of her runaway brother by following his work as a graffiti artist.,2012,"Comedy, Drama, Romance            ","Christina Wren, Adam David Thompson, Nia Fairweather, Karis Danish",Demetrius Wren,17,,7.3
Reply or Delete an Internet Love Affair,13,"Skye Torres just wants to be happy. Feeling like she's wasting away at the age of 29 She wants to find some excitement in her personal life as she's found in her professional life as a successful author. However, she's married and bored. Skye finds an IM on her computer from a guy name Jessie/Jeff , saying he's is interested in meeting her.The bored Skye wants to accept his invite but the practical Skye realizes that she's married and she's not a cheater. Skye has no idea of what to do. All she knows is that she has to make a choice; Reply or Delete. Secrets have a way of finding us.",2012,"Short, Drama, Romance            ","Mari Morrow, Richard Whiten, J. Patrick Wise",Reggie Gaskins,0,,0.0
Modern Dating,35,    A recently divorced woman was haunted by a string of bad luck when trying to find true love.,2018,"Short, Biography, Comedy            ","Rob Androus, Elaine Brammell, Melanie Caplan, Sean Chen",Shihyun Wang,0,,0.0
The Way It Is,9,"Three guys get together after the holidays to tell their escapades with girls. Three girls get together after the holidays to tell their own escapades with boys. There's truth and then there's TRUTH, depending on the speaker. And that's just ""The Way It Is""",2013,"Short, Comedy, Romance            ","Ben Jumper, Bianca Smith, Matthew Herington, Erika Becker",David Azar,0,,0.0
