title,runtime,des,date,rating,genre
Milo Murphy's Law,12,"    An animated comedy adventure series that follows 13-year-old Milo Murphy, the fictional great-great-great-great grandson of the Murphy's Law namesake. Additionally, Dakota and Cavendish come from the future to prevent pistachio extinction.",2016,7.6,"Animation, Short, Action            "
Corner Gas Animated,22,"    The adventures of small town folk. Catch up with Brent and the Dog River gang. Canada's #1 comedy brand is now bigger, bolder, and breaking the laws of physics. Small-town Saskatchewan has never been so - animated.",2018,7.2,"Animation, Comedy            "
Austin & Ally,30,"    Following the lives of Austin, an aspiring confident musician, Ally, a quiet talented songwriter and their two friends.",2016,5.9,"Comedy, Family, Music            "
Holiday High School Reunion,88,"    When a woman learns of her high school reunion a week before Christmas, she's ecstatic to finally have her chance to win back the one ""that got away"".",2012,5.0,"Comedy, Drama, Musical            "
On the Twelfth Day of Christmas,84,"    Maggie is thrilled when Mitch, her long time crush, moves back to town. When she learns Mitch's love for Christmas has drastically changed, she tries to bring his holiday spirits back by showing him the magic of Christmas.",2015,6.9,"Comedy, Romance            "
Last Flag Flying,125,"    Thirty years after they served together in Vietnam, a former Navy Corpsman Larry ""Doc"" Shepherd re-unites with his old buddies, former Marines Sal Nealon and Reverend Richard Mueller, to bury his son, a young Marine killed in the Iraq War.",2017,6.9,"Comedy, Drama, War            "
This Beautiful Fantastic,100,"    A young woman who dreams of being a children's author makes an unlikely friendship with a cantankerous, rich old widower.",2016,6.9,"Comedy, Drama, Fantasy            "
Sandy Wexler,130,"    Sandy Wexler is a talent manager working in Los Angeles in the 1990s, diligently representing a group of eccentric clients on the fringes of show business.",2017,5.1,Comedy            
A Royal Christmas,90,"    Prince Leopold, heir to the throne of Cordinia, wishes to marry his young love Emily Taylor, a humble seamstress from Philadelphia. But Leopold's mother, Queen Isadora has other plans for her son.",2014,6.6,"Comedy, Family, Romance            "
Galavant,22,"    The adventures of Galavant, a dashing hero who is determined to reclaim his reputation and his ""Happily Ever After"" by going after the evil King Richard, who ruined it the moment he stole the love of Galavant's life, Madalena.",2016,8.1,"Adventure, Comedy, Fantasy            "
Puss in Boots,90,"    An outlaw cat, his childhood egg-friend and a seductive thief kitty set out in search for the eggs of the fabled Golden Goose to clear his name, restore his lost honor and regain the trust of his mother and town.",2011,6.6,"Animation, Action, Adventure            "
Little Fockers,98,"    Family-patriarch Jack Byrnes wants to appoint a successor. Does his son-in-law, the male nurse Greg Focker, have what it takes?",2010,5.5,"Comedy, Romance            "
A Hologram for the King,98,    A failed American sales rep looks to recoup his losses by traveling to Saudi Arabia and selling his company's product to a wealthy monarch.,2016,6.1,"Comedy, Drama, Romance            "
A Bride for Christmas,84,    A single man tries to win a bet by getting a woman recovering from a broken engagement to marry him by Christmas.,2012,6.6,"Comedy, Romance            "
Black Jesus,21,"    The hi-jinks of a street-smart savior living in modern-day Compton, on a mission to spread love and kindness throughout the crime-ridden L.A. neighborhood with his small group of followers.",2014,6.9,Comedy            
I'm Dying Up Here,60,    The series is based on William Knoedelseder's book of the same name.,2018,7.4,"Comedy, Drama            "
The Kings of Summer,95,"    Three teenage friends, in the ultimate act of independence, decide to spend their summer building a house in the woods and living off the land.",2013,7.1,"Adventure, Comedy, Drama            "
Miss Stevens,86,    A heart-broken teacher chaperones a group of high schoolers to a state drama competition.,2016,6.6,"Comedy, Drama            "
Larry Crowne,98,"    After losing his job, a middle-aged man reinvents himself by going back to college.",2011,6.1,"Comedy, Drama, Romance            "
Tourism Australia: Dundee - The Son of a Legend Returns Home,3,"    Brian Dundee tries to locate his father, Crocodile Dundee, in the Australian Outback.",2018,8.1,"Short, Comedy            "
The Lovers,97,"    Debra Winger and Tracy Letts play a long-married, dispassionate couple who are both in the midst of serious affairs. But on the brink of calling it quits, a spark between them suddenly reignites, leading them into an impulsive romance.",2017,6.0,"Comedy, Drama, Romance            "
Cult of Chucky,91,"    Chucky returns to terrorize his human victim, Nica. Meanwhile, the killer doll has some scores to settle with his old enemies, with the help of his former wife.",2017,5.2,"Comedy, Fantasy, Horror            "
8 Out of 10 Cats Does Countdown,30,    A raunchy spoof edition of Countdown (1982) with the stars of 8 Out of 10 Cats (2005).,2012,8.1,"Comedy, Game-Show            "
The Hungover Games,85,"    A spoof on The Hangover (2009), The Hunger Games (2012) and other movies, TV series etc. 4 men, with hangovers after a bachelor party, find themselves in a future, dystopian, kill or be killed game.",2014,3.6,Comedy            
Man Up,88,"    A single woman takes the place of a stranger's blind date, which leads to her finding the perfect boyfriend.",2015,6.8,"Comedy, Drama, Romance            "
Penguins of Madagascar,92,"    Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.",2014,6.7,"Animation, Adventure, Comedy            "
Mako Mermaids,30,"    A young man is magically turned a merman, and discovers his underwater origins, after he comes in contact with the magic waters at the mysterious Mako Island guarded by a trio of mermaids.",2013,6.9,"Adventure, Comedy, Drama            "
Strange Magic,99,"    Goblins, elves, fairies and imps, and their misadventures sparked by the battle over a powerful potion.",2015,5.8,"Animation, Adventure, Comedy            "
What's Your Number?,106,    A woman looks back at the past nineteen men she's had relationships with in her life and wonders if one of them might be her one true love.,2011,6.1,"Comedy, Romance            "
A Cinderella Christmas,93,"    Angie works hard to run her uncle's events business while her cousin Candace takes the credit. When Angie takes a night off to have fun at the Christmasquerade Ball, the mask and gown allow...                See full summary »",2016,6.3,"Comedy, Romance            "
Voltron: Legendary Defender,23,    Five teenagers become the last line of defense for the galaxy in an intergalactic battle against the evil alien force led by King Zarkon.,2018,8.2,"Animation, Short, Action            "
How To Talk To Girls at Parties,102,    An alien touring the galaxy breaks away from her group and meets two young inhabitants of the most dangerous place in the universe: the London suburb of Croydon.,2017,5.7,"Comedy, Music, Romance            "
St. Vincent,102,"    A young boy whose parents have just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic war veteran who lives next door.",2014,7.2,"Comedy, Drama            "
The Eric Andre Show,11,"    Eric Andre tries to host a talk show in a bizarre environment, where he is sometimes the player of pranks and sometimes the victim.",2012,8.6,"Comedy, Talk-Show            "
Donald Trump's The Art of the Deal: The Movie,50,"    Funny or Die presents a satirical rendition of Donald Trump's 1987 best selling business book, The Art of the Deal.",2016,5.9,Comedy            
Afternoon Delight,98,    Rachel tries to spice up her marriage with a trip to a strip club. She befriends McKenna who gave her a lapdance. She moves in with Rachel's family and becomes a nanny for the son.,2013,5.7,"Comedy, Drama            "
