title,runtime,des,date,genre,cast,director,vote,gross,rating
Pop Rocket,0,"    Virgil Grey receives a call from a man who claims to have his supposedly dead father, Harvey Grey. The caller tells Virgil to bring him the android known as Cyphris, who was incarcerated on suspicion of Harvey's murder.",2012,"Short, Action, Comedy            ","Mark Ashworth, Jim E. Chandler, Coty Galloway, Thomas Gore",Olan Rogers,48,,8.4
Bad Agents,0,Add a Plot,2018,Action            ,"Amanda Elle, Noel Leon, Ego Mikitas, Bri Teresi",Tony Villalobos,70,,1.9
Assassin's Creed: Chronicles,0,"    Trilogy Pack including 3 Assassin's Creed: Chronicles games: China, Russia and India.",2015,"Action, Adventure            ","Johnny Neal, Kenny Blyth, Howy Bratherton, Andrew Futaishi",,235,,6.3
Navy SEALS v Demons,85,"    Deep in the Bible Belt, Navy Seals go undercover to save a town from the Demons from Hell who are stealing souls.",2017,Action            ,"Giselle Mendoza, Tim Abell, Natasha Hall, Mikal Vega",Jeffrey Reyes,53,,4.5
Sonic: Lost World,0,"    After crash landing on a mysterious fragmented planet in the sky, Sonic is forced to team up with his long time rival Eggman to stop six deranged Zeti from sucking the life from Sonic's world to fuel their power.",2013,"Action, Adventure, Family            ","Roger Craig Smith, Kate Higgins, Mike Pollock, Cindy Robinson",Morio Kishimoto,555,,6.7
Roman,72,"    ""It is absolutely wrong to believe that other people are in a position of undertanding our deepest feelings."" - Mishima",2018,"Action, Crime, Drama            ","Gabriel Peralta, Carlos Portaluppi, Nazareno Casero, Aylin Prandi",Eduardo Meneghelli,17,,5.0
Destiny: Rise of Iron,0,    Follow Lord Saladin beyond the borders of the old Russian Cosmodrome and uncover the forgotten history of the Iron Lords.,2016,"Action, Adventure, Sci-Fi            ","Riva Di Paola, Luisa Guerreiro, Bill Nighy",Christopher Barrett,410,,8.0
The Great Fight,81,"    The rare story of an autistic sauvant, whose prodigious skill is fighting - and maybe more.",2011,"Action, Drama            ","Martin Kove, Robert Loggia, Charles Durning, Joyce DeWitt",Sherri Kauk,100,,3.5
Revenge of the Worthless,150,    A film depicting the brutally disfigured cultural narrative of a land with the most enviable cultural heritage highlighting the heroic struggle of a few unsung heroes during 2009 Swat Insurgency.,2016,"Action, War            ","Qunber Ali, Faheem Azam, Firdaus Jamal, Emel Karakose",Jamal Shah,76,,7.7
Special Ops,98,"When Captain Kyle Fierson's (A.J. Draven) Black Ops Unit is ambushed during a raid to rescue a deadly nuclear device that has fallen into the wrong hands, he must run for his life to not only track down the missing time bomb, but also clear his name when he is accused of aiding the terrorists. Fierson must fight for his life when he is not only hunted by terrorists but betrayed by the country he loves.",2010,"Action, Thriller            ","A.J. Draven, Steven Bauer, Finola Hughes, Rez Cortez",Tom Shell,387,,2.9
PostHuman,6,    A genius hacker and his dog help an enigmatic young woman to free the remaining test subjects of a black ops ESP test lab.,2012,"Animation, Short, Action            ","Ulric Dihle, Tricia Helfer",Cole Drumb,332,,6.8
Brooklyn Tide,75,    Two FBI agents pursue members of a radical hacker collective after they steal a powerful cyber-weapon.,2016,"Action, Crime, Thriller            ","Clem McIntosh, J.D. Brown, Bern Cohen, Aurora Leonard",Rubidium Wu,54,,4.9
Lanka,107,    A woman recounts her story of being confined to live as an unwed wife of an influential gangster.,2011,"Action, Crime, Drama            ","Manoj Bajpayee, Arjan Bajwa, Tia Bajpai, Yashpal Sharma",Maqbool Khan,187,,5.9
A Red Girl's Reasoning,11,"    After the justice system fails the survivor of a brutal, racially-driven sexual assault, she becomes a motorcycle-riding, ass-kicking vigilante who takes on the attackers of other women who've suffered the same fate.",2012,"Short, Action, Drama            ","Jessica Matten, Christian Sloan, Elle-Máijá Tailfeathers, Rose Stiffarm",Elle-Máijá Tailfeathers,17,,7.3
Thaw of the Dead,85,"    In the eleventh hour, one man's last attempt to preserve humanity may be what separates a desperate group of survivors from becoming the very monsters they are trying to escape.",2017,"Action, Adventure, Drama            ","Heather Fairbanks, Benjamin Busch, Joseph Shoup, Jala Wharton",David Marek,54,,4.0
No Rest for the Wicked: A Basil & Moebius Adventure,16,    Two lovable rogues must break into the penthouse of an underworld gangster in order to steal a valuable artifact for their employer.,2011,"Short, Action, Adventure            ","Zachary Levi, Ray Park, Malcolm McDowell, Kane Hodder",Ryan Schifrin,47,,7.9
AXI: Avengers of Extreme Illusions,0,"This series chronicles the tale of the war between the combative Dark Army and the mythical powers of AXI: Avengers of Xtreme Illusions. With the fate of the world hanging in the balance, the Avengers of Xtreme Illusions must battle to prevent the Dark Army's fight for a global overthrow. Each episode follows a different Avenger's story within the unfolding conflict.",2011,"Action, Adventure, Music            ","Shawn Welling, Michelle Simmons, Katrina Hansen, Phillip Chbeeb",,75,,8.2
Draco Ortus,0,"    The ""Eye of Noor"" -EON- series is based upon the original ancient vampire writings and pictorial renderings of the monsters known as 'vampires' in ancient cultures as well as in our modern age of skepticism, cynicism, fear, and doubts.",2016,Action            ,"Evan Jackson, Samantha Simmons, Tom Thumb, Jessica Crain","Gregory Coots, Michael Montanarello",0,,0.0
Sangarid,90,    An upbeat comedy about three boys that escape from Soviet Estonia to Sweden via Finland in the 1980s to fulfill their dreams in the free world.,2017,"Action, Comedy            ","Märt Pius, Karl-Andreas Kalmet, Veiko Porkanen, Esko Salminen",Jaak Kilmi,639,,6.5
Nobody's Perfect,94,"    A younger woman meets the man of her dreams with the perfect lifestyle and image. Once they get married, her perfect dream turns into a nightmare.",2016,"Action, Drama, Romance            ","Derrick Simmons, Alexis Moeller, Don Wallace, Rick Aiello",Derrick Simmons,183,,8.2
Mario Kart 7,0,"    Mario Kart 7 features an alternate first-person perspective and kart customization, and introduces hang gliding and submersible karts. Newcomers Metal Mario, Lakitu, Wiggler, and Honey Queen, make up for a total of 17 drivers.",2011,"Action, Family, Sport            ","Tomo Adachi, Katsuhiro Harasawa, Tomoyuki Higuchi, Hitomi Hirose",Kosuke Yabuki,1226,,8.0
The Apocalypse,5,    4 uninspired friends try to come up with a terrific idea of how to spend their Saturday afternoon. The Apocalypse.,2013,"Short, Action, Comedy            ","Martin Starr, Ella Rae Peck, Ben Pike, Kate Lyn Sheil",Andrew Zuchero,166,,6.4
Klyuch salamandry,110,"On a remote island in Southeast Asia, a team of scientists, studying the regenerative properties of the salamander, discovers what their Bangkok headquarters refer to as ""The Priceless Gift"": an elixir of life. News of the discovery travels quickly, and profiteers begin to circle the island, only to find out just how dangerous a discovery it is. During the research process, they also uncovered an unstoppable disease. When the research team goes missing, it leaves behind a warning: that the disease has spread, and is threatening to go global. Special forces and mercenaries from around the world descend on the island, making apparent that there is more at stake than just profit and ambition, but the survival of humanity.",2011,Action            ,"Rutger Hauer, Michael Madsen, Fedor Emelianenko, Pawel Delag","Aleksandr Yakimchuk, Elena Kovaleva",326,,4.4
5K1,108,"    Five.K.One, two best friends has to chose between life in the streets and loyalty when they are indicted with the help of an informant that causes everyone to be a suspect to the Boss.",2018,"Action, Drama            ","Angelo Ashmon, Jason 'Kulayd' Clayton, Forty Da Great, Ayanna Fullilove",Dionciel Armstrong,36,,4.2
God Eater: Resurrection,0,"""In the early 2050s, unknown life forms called ""Oracle Cells"" began their uncontrolled consumption of all life on Earth. Their violent nature and god-like adaptability earned them the name ""Aragami"". Facing an enemy completely immune to conventional weapons, modern society collapses as humanity is driven to the point of extinction. One last hope remains. Following the Fenrir Organization's development of ""God Arcs"", Oracle Cell based living weapons, their wielders are organized into an elite force of ""God Eaters"". Your mission is to defeat the Aragami and gather material from them for research, but you come to realize that you are being drawn in to a giant conspiracy that will irreversibly alter the fate of humanity...""",2015,"Action, Adventure, Sci-Fi            ","Hiroaki Hirata, Sayaka Ôhara, Kazuya Nakai, Daisuke Sakaguchi","Hiroshi Yoshimura, Kou Yoshimura",17,,6.2
Rare Replay,0,    A compilation of 30 Rareware games for the Xbox One.,2015,"Action, Adventure, Comedy            ","Gareth Armstrong, Kevin Bayliss, Duncan Botwood, Laurence Bouvard","George Andreas, Martin Hollis, Chris Seavor, Chris Tilston, Gregg Mayles",117,,8.3
Steep,0,    Open world snow sports game including Snowboarding and Skiing. Also features Paragliding and Wingsuit base jumping.,2016,"Action, Sport            ","Alec Newman, Arina Ii, Beatriz Romilly, Brian Protheroe","Igor Manceau, Damien Goodwin",142,,6.4
Soap or Die,22,"Soap or Die chronicles the story of Ryan Jaunzemis, a Las Vegas hustler whose meteoric rise as king of the 90's 'soap' scene was met with a similarly spectacular downfall. Now, Ryan is back in the shoes, living and grinding by his motto: Soap or Die.",2016,"Documentary, Short, Action            ",Ryan Jaunzemis,"Grey Keith, Logan Shillinglaw IV",7,,8.3
The Sadist,76,"    A combat veteran, with serious psychological damage, stalks campers and hunters in the woods.",2015,"Action, Horror, Mystery            ","Tom Savini, Frank Wihbey, Santo Fazio, Mackenzie Christine Hawkins",Jeremiah Kipp,73,,4.5
The Curse of Babylon,98,"    A young girl, Faith Riley and her FBI Uncle Michael Riley, must track down an ancient artifact that is debilitating the populous with a curse, which will end only with the destruction of mankind.",2011,"Action, Crime, Sci-Fi            ","Charles Duran, Rebekah Kennedy, Arianne Martin, Justin Henry",Arik Renee Avila,25,,6.8
Rockman 11: Unmei no Haguruma!!,0,"    Dr. Wily uses a rejected invention of his to aid his taking over the world, so Mega Man offers to go up against his evil robot brethren with the same enhancements.",2018,"Action, Adventure, Family            ","Ayaka Fukuhara, Nobuo Tobita, Hideyuki Umezu, Yuka Iguchi",Koji Oda,75,,7.9
Shinobi Girl,0,"As the ultra-rich and powerful claim more and more victims, Noriko fights to save one person at a time and find evidence that will prove her innocence. But Ms. Brooks, the high society trophy-wife turned widow, is hot on her trail. Her army of elite corporate assassins includes the lethal one-woman hit squad, Raven, who has her own personal agenda and score to settle! Can Noriko challenge one of the most powerful and dangerous corporations in the world and survive long enough to prove her innocence and regain her freedom? While Noriko's life precariously balances on the edge of a blade, she vows to keep up the fight for justice!",2012,Action            ,"Molly Fahey, Alexandra Hellquist, Mia Van De Water, Aaron Mathias",,33,,5.3
The Bravest Escort Group,90,"During the reign of the Kangxi Emperor, when Wu Sangui died, the senior general Ma Bao begins to seek protection to escort Chen Yuanyuan and his grandson to live in seclusion. Qingping Escort Agency, the No. 1 Escort Agency, takes the heavy responsibility by accident. In the end, they make a narrow escape after going through bloody battles with various forces.",2018,"Action, History            ","Yongli Che, Fan Shaohuang, Yanneng Shi",Mengxi Tao,0,,0.0
Seth's Gold,10,"    John Marston, a former outlaw, is taken from his family by the federal police. He must capture or kill Bill Williamson, to see his wife and son again. The film is based on the original video game Red Dead Redemption (2010).",2015,"Short, Action, Western            ","Russell Birdwell, Roman Vogdt, Toni Rodriguez, José Novo",Guillermo de Oliveira,42,,8.1
