title,runtime,des,date,genre,cast,director,vote,gross,rating
Abacus: Small Enough to Jail,88,    A small financial institution called Abacus becomes the only company criminally indicted in the wake of the United States' 2008 mortgage crisis.,2016,Documentary            ,"Thomas Sung, Hwei Lin Sung, Cyrus Vance Jr., Matt Taibbi",Steve James,2495,$0.10M,7.2
Sex in Class,0,"    Goedele Liekens, a Belgian sexologist, goes to a school in Lancashire to give sex education. Thirteen teenagers, aged 15 to 16, volunteered to take part in the class.",2015,Documentary            ,Star:Goedele Liekens,Lisa Poulter,14,,8.4
Gaycation,60,"    Ellen Page and Ian Daniel set off on a journey to explore the multiplicity of LGBTQ experiences around the world, getting up close with moving stories of struggle and triumph.",2016,Documentary            ,"Ian Daniel, Ellen Page, Jair Bolsonaro, Ashley Diamond",,1276,,7.7
All the Wild Horses,90,"    All The Wild Horses documents the Mongol Derby horse race, the longest and toughest horse race in the world, and easily the most epic and dangerous, as it leads through 650 miles of Mongolian steppe, desert and mountain ranges.",2017,"Documentary, Adventure, Sport            ","George Azarias, Andrew Challen, Erik Cooper, Campbell Costello",Ivo Marloh,84,,8.5
MR James: Ghost Writer,60,Add a Plot,2013,"Documentary, Biography            ","Mark Gatiss, Robert Lloyd Parry, Martin Bassindale, Adam Collier",John Das,50,,7.5
When Ali Came to Britain,60,"    The story of Muhammad Ali's visits to Britain over almost five decades - including his trainer Angelo Dundee, the boxers he fought, journalists who knew him and friends that he made.",2012,"Documentary, Biography, Sport            ","The story of Muhammad Ali's visits to Britain over almost five decades - including his trainer Angelo Dundee, the boxers he fought, journalists who knew him and friends that he made.",,0,,0
North Korea's Secret Slaves: Dollar Heroes,50,Add a Plot,2018,Documentary            ,"Carl Gierstorfer, Sebastian Weis",,8,,7.1
The Lure,77,"    An eccentric millionaire hides $3 million of gold somewhere in the Rocky Mountains, luring thousands out on a wild treasure hunt in search of riches and redemption.",2016,Documentary            ,"Amanda Fry, Paulina Longenbaugh, David Rice",Tomas Leach,29,,7.9
SOMM: Into the Bottle,90,"    The history, politics, pleasure, and BS of wine told through opening ten very different bottles.",2015,Documentary            ,"Silvia Altare, Brian Carmody, Ian Cauble, Jean-Louis Chave",Jason Wise,1458,,7.3
Meeting Jim,75,"    Meeting Jim is a feature length documentary about a journey back to the lifetime of Jim Haynes, an extraordinary 83-year-old man who grabbed with heart and soul the spirit of the 60s and continued to carry it throughout his life.",2018,Documentary            ,"Richard Demarco, Jim Haynes",Ece Ger,16,,8.2
72 Cutest Animals,27,    This series examines the nature of cuteness and how adorability helps some animal species to survive and thrive in a variety of environments.,2016,Documentary            ,"Graham Mitchell, Bob Humphries, Kym Illman, Amber Canestrini",,249,,5.7
Magic Trip: Ken Kesey's Search for a Kool Place,107,    A freewheeling portrait of Ken Kesey and the Merry Pranksters' fabled road trip across America.,2011,Documentary            ,"Stanley Tucci, Ken Kesey, Timothy Leary, Ram Dass","Alison Ellwood, Alex Gibney",1313,$0.15M,6.9
Queercore: How To Punk A Revolution,83,"    A documentary on Queercore, the cultural and social movement that began as an offshoot of punk and was distinguished by its discontent with society's disapproval of the gay, bisexual, lesbian and transgender communities.",2017,Documentary            ,"John Waters, Beth Ditto, Kim Gordon, Silas Howard",Yony Leyser,158,,6.5
Skin to the Max,0,    This all-new travelogue series takes viewers on an international journey to the hot and erotic world of real sex clubs.,2011,"Documentary, Drama, Reality-TV            ","Marianne D'Vaz, Giulia Di Quilio, Sarah Kozlowski, Federico Palmieri",,98,,7.4
India's Daughter,63,"    The life and death of Jyoti Singh, an Indian medical student whose violation and murder by gang rapists exposed the violent misogyny of Indian society.",2015,"Documentary, Biography, Crime            ","Asha Devi, Badri Singh, Satendra, Mukesh Singh",Leslee Udwin,1872,,8.2
Nash,78,    This coming of age documentary chronicles the life of NBA All Star Steve Nash as he tries to navigate his way through the somewhat toils of professional sports while trying to leave a lasting legacy on and off the court.,2013,"Documentary, Biography, Sport            ","David Beckham, Kobe Bryant, Doug Ellin, Andy Garcia","Michael Hamilton, Corey Ogilvie",163,,6.8
Cold Blooded: The Clutter Family Murders,0,"    COLD BLOODED: THE CLUTTER FAMILY MURDERS is a docuseries that focuses on the crime that shocked the nation - the 1959 brutal murder of four members of the Clutter family. The crime, ...                See full summary »",2017,Documentary            ,"Beth Tedrow, Larry Welch, Kevin Bascue, Gwyneth Frack",,201,,7.2
Crime + Punishment,112,    A group of brave NYPD officers risk it all to expose the truth about illegal quota practices in police departments.,2018,Documentary            ,"Manuel 'Manny' Gomez, Sandy Gonzales, Rukia Lumumba, Edwin Raymond",Stephen Maing,488,$0.02M,7.4
Mighty Cruise Ships,0,"    Great Dreamers offers illuminating docu-dramas about five of the most significant visionaries in human science and technology, from ancient Greece to our modern era. Each hour-long story ...                See full summary »",2014,Documentary            ,"Shauna MacDonald, John Beach, Francis A. Mendi, Andrew Barker",,21,,7.4
The Walking Dead: The Journey So Far,86,"    From the moment Rick wakes up in the hospital, all the way to the last moments of season 6, the story of 'The Walking Dead' is told by those who have lived it.",2016,"Documentary, Drama, Horror            ","Greg Nicotero, Robert Kirkman, Scott M. Gimple, Denise M. Huth",,308,,8.8
Rolling Stone: Stories from the Edge,240,"    A look at 50 years of the iconic magazine features interviews with and footage of journalists, photographers and performers who have graced its pages since it was launched by publisher Jann Wenner in 1967. In 2 parts.",2017,"Documentary, Music            ","Cameron Crowe, Jeff Daniels, Johnny Depp, Annie Leibovitz","Blair Foster, Alex Gibney",422,,7.4
One Hit Wonderland,0,"    Todd, that misanthropic pop-song guru masked in the shadows, looks at obscure artists who are only remembered for one hit song.",2012,"Documentary, History, Music            ","Todd Nathanson, William DuFresne, Brad Jones, Kali",,174,,8.3
Feminists: What Were They Thinking?,86,    Feminists: What Were They Thinking? takes aim at our current culture revealing all too vividly the urgent need for continued change.,2018,Documentary            ,"Laurie Anderson, Phyllis Chesler, Judy Chicago, Funmilola Fagbamila",Johanna Demetrakas,1324,,6.8
"Takumi: A 60,000 Hour Story On the Survival of Human Craft",54,"    This 50 minute documentary is edited from the full 60,000 hour version. There is a popular theory that it takes at least 10,000 hours of focused practice for a human to become expert in any...                See full summary »",2018,Documentary            ,"Nora Atkinson, Jon Bruner, Martin Ford, Shigeo Kiuchi",Clay Jeter,74,,7.1
Sirius,110,    A documentary about the life of Dr. Stephen Greer and his claims of existing energy technologies that would change the world as we know it.,2013,Documentary            ,"Thomas Jane, Jack Auman, Corrado Balducci, Morgan Boardman",Amar Singh Kaleka,1343,,6.3
I Want My Name Back,85,"    Thirty years after recording ""Rapper's Delight,"" Master Gee & Wonder Mike come back to reclaim their identities and rightful place in Hip Hop history.",2011,"Documentary, Biography, Music            ","Master Gee, Wonder Mike, Edward J. Albowicz, Jay Berger",Roger Paradiso,70,,6.8
I Lived on Parker Avenue,30,"    After 19 years, a college student embarks on a journey to meet the birth parents he's never known.",2017,"Documentary, Short, Drama            ","David Scotton, Brian Nicholas, Melissa Coles, Jimmy Scotton",Philip Braun,13,,7.2
Maidentrip,82,    14-year-old Laura Dekker sets out on a two-year voyage in pursuit of her dream to become the youngest person ever to sail around the world alone.,2013,"Documentary, Adventure, Biography            ","Dick Dekker, Kim Dekker, Laura Dekker, Barbara Mueller",Jillian Schlesinger,3549,$0.07M,7.5
The Hurt Business,107,"    From the producers of 'Bowling for Columbine', 'Fahrenheit 9/11' and 'Generation Iron' comes 'The Hurt Business' which examines the rise of mixed martial arts fighting through the eyes of today's top stars.",2016,"Documentary, Sport            ","Luke Adams, Ben Askren, Josh Barnett, Charles Bernick",Vlad Yudin,853,,6.4
Agnelli,110,"    The story of Gianni Agnelli, the legendary Italian industrialist and playboy, as told by family, lovers, professional confidants, and rivals.",2017,Documentary            ,"Edoardo Agnelli, Giovanni Agnelli, Marella Agnelli, Maria Sole Agnelli",Nick Hooker,489,,7.6
The Menendez Murders: Erik Tells All,0,"    When the Menendez brothers were tried on national TV for brutally killing their parents in Beverly Hills, their story became a national obsession. Now, the first edition of this anthology ...                See full summary »",2017,"Documentary, Crime            ",,,125,,7.4
Prescription Thugs,86,"    In this follow-up to his film BIGGER FASTER STRONGER, director Chris Bell turns his camera on the abuse of prescription drugs and, ultimately, himself. As Bell learns more about Big Pharma,...                See full summary »",2015,Documentary            ,"Jeff Hatch, Chris Leben, Matthew Wiese","Chris Bell, Josh Alexander, Greg Young",1947,,7.0
Louis Theroux: Twilight of the Porn Stars,60,"    In 1997, Louis made a documentary on the booming Californian porn industry. In 2012, he returns to find an industry that has been decimated by illegal Internet tube sites.",2012,Documentary            ,"Louis Theroux, Francine Amidor, Brandy Aniston, Brad Armstrong",Jason Massot,1398,,7.3
Somebody's Gotta Do It,60,"    Mike Rowe's Somebody's Gotta Do It brings viewers face-to-face with men and women who march to the beat of a different drum. In each episode, Rowe visits unique individuals and joins them ...                See full summary »",2014,Documentary            ,"Mike Rowe, Doug Glover, Troy Paff, Steve Korkis",,133,,8.1
B-Movie: Lust & Sound in West-Berlin 1979-1989,92,"    Music, art and chaos in the wild West-Berlin of the 1980s. The walled-in city became the creative melting pot for sub- and pop-culture. Before the iron curtain fell, everything and anything...                See full summary »",2015,"Documentary, Music            ","Andi, Bela B., Blixa Bargeld, Ben Becker","Jörg A. Hoppe, Heiko Lange, Klaus Maeck",1671,,7.9
On Yoga the Architecture of Peace,87,"    ON YOGA: The Architecture of Peace is director Heitor Dhalia's new film and his first documentary, it follows photographer Michael O'Neill as he talks to the great Yoga masters in India, Tibet and New York.",2017,Documentary            ,Heitor Dhalia,,481,,7.8
Hawking,86,"    Hawking is the extraordinary story of the planet's most famous living scientist, told for the first time in his own words and by those closest to him. Made with unique access to Hawking's ...                See full summary »",2013,"Documentary, Biography, Comedy            ","Stephen Hawking, Arthur Pelling, Finlay Macrae, Nathan Chapple",Stephen Finnigan,1551,,7.3
