title,runtime,des,date,rating,genre
Time and Tide,113,"    Tyler is a restless, streetwise 21-year-old Hong Kong native who's had trouble gaining the trust of others all his life. He secretly fantasizes about living the good life in South America. ...                See full summary »",2000,6.9,"Action, Crime, Drama            "
Pokémon: Zoroark: Master of Illusions,96,"    A greedy, manipulative media mogul seeks to capture Celebi for nefarious purposes, using the shape-shifting Pokémon Zoroark to hunt it down.",2010,6.1,"Animation, Action, Family            "
Duel of Legends,96,"    1967 China, A young boy (Dax) is left to survive on his own in the middle of no were, after his missionary parents were murdered by rebels. He is found and Raised by a Shawling Temple Monk ...                See full summary »",2020,0,"Action, Drama, Sport            "
Tentacles,102,    A mutated giant octopus wreaks havoc on a California seaside community.,1977,3.7,"Action, Adventure, Comedy            "
Six Hot Chicks in a Warehouse,93,"    A body conscious photographer, Adrian, concocts a scenario in which he attempts to project his insecurities onto those who mock him. Hired by Adrian, his professed muse Mira and five other ...                See full summary »",2017,1.7,"Action, Comedy, Horror            "
Border,176,"    In 1971, along the border region of Longewala, a small battalion of Indian soldiers goes up against a large Pakistani strike force.",1997,7.9,"Action, Drama, History            "
Devil May Cry 3: Dante's Awakening,176,    A young Dante is opening up his Merc Agency when he receives a challenge from his twin brother Vergil. The following events exponentially shape his future and make for one hell of a party.,2005,8.5,"Action, Adventure, Comedy            "
Nexo Knights,176,"    The high tech Kingdom of Knighton is in trouble. The King's Jester has gone rogue and stolen the strange talking Book of Monsters. Using its evil magic, he summons an army of dangerous Lava...                See full summary »",2015,5.5,"Animation, Action, Comedy            "
Spycies,176,"    Vladimir and Hector, two secret agents opposed in every way, are trying to recover a top secret material stolen by unknown intruders.",2019,0,"Animation, Action, Comedy            "
Challenge of the GoBots,30,"    Gobots are loosely based on the Tonka toy line. There are two warring factions: the Gaurdians, lead by the charismatic Leader-1, and the Renegades, lead by Cy-Kill, who is bent on dominating Gobotron and then the Earth and the galaxy.",1985,6.5,"Animation, Action, Adventure            "
Hunter's Blood,101,"    Five ""city boys"" travel to the country to relax by doing some hunting, drinking Bud, and generally having good time. However, the local inbred backwoods psychos turn the hunters into the ...                See full summary »",1986,5.9,"Adventure, Horror, Thriller            "
Homicide,50,"    The cases and crimes actioned by the Victoria (Australia) homicide squad, with many cases based of true events.",1977,8.1,"Action, Crime, Drama            "
The Last Days of Pompeii,310,"    The different aspects of life in Pompeii, a coastal luxury resort near Naples catering for the very rich of imperial Rome, mainly before but culminating in the eruption of the Vesuvian ...                See full summary »",1984,7.3,"Action, Drama, History            "
King Solomon's Mines,77,    White hunter Allan Quartermain and his enigmatic guide help a young Irish woman locate her missing father in unexplored Darkest Africa.,1937,6.3,"Action, Adventure, Drama            "
Pokémon: The Rise of Darkrai,90,"    An idyllic town is thrown into chaos when two powerful Pokémon, Dialga and Palkia, cross paths and battle, distorting the dimensions of time and space. The only hope comes from Darkrai, a shadowy Pokémon shunned by the townsfolk.",2007,6.4,"Animation, Action, Adventure            "
My Name Is Modesty: A Modesty Blaise Adventure,78,"    When her surrogate father who owns the casino she works in gets murdered, Modesty Blaise takes on those that killed him and are now at the casino to rob it. It turns out she is more than just a modest worker.",2004,4.5,"Action, Crime, Drama            "
Amazons and Gladiators,94,    A slave dancer is freed from her Roman masters by an Amazon warrior and is trained as an Amazon warrior and seeks vengeance on the ambitious corrupt Roman general who attacked her village and slain her family.,2001,3.3,"Drama, Action, Adventure            "
Crime Zone,92,"    Helen and Bone live in a repressive futuristic dystopian society they badly want to escape from. Mysterious Jason hires them to steal a disc for him. It's practically a suicide mission, but he claims he can smuggle them out, in return.",1988,4.9,"Action, Adventure, Fantasy            "
Vampire: The Masquerade - Bloodlines,92,"    Beginning your journey as a new Kindred, you must choose your path to follow the high class Vampire Society, or the lawbreaking group of Anarchs as you find your place in this new world.",2004,9.2,"Horror, Action, Adventure            "
Caravans,127,"    In 1948, at the U.S. embassy in Zadestan, a young diplomat is ordered to find the missing daughter of an influential U.S. Senator.",1978,6.2,"Action, Adventure, History            "
Sweepers,96,    A humanitarian minesweeping operation in Angola uncovers a covert operation that is planting new and deadly mines.,1998,4.1,"Action, Adventure, Drama            "
Metro: Last Light,96,"    Following the events of Metro 2033, Artyom, now an experienced ranger, confronted with guilt must go on a journey to face threats from outside the metro and within, as he finds out that he is humanity's last salvation for peace.",2013,8.3,"Action, Adventure, Horror            "
Sweet Revenge,78,"    Nancy Allen plays an investigative news reporter Jillian Gray, who, along with her daughter is kidnapped by white slave king Cicero, after getting too close with her investigation. Now that...                See full summary »",1987,3.9,"Action, Adventure, Drama            "
Grizzly Rage,86,"    After accidentally killing a bear cub while celebrating graduation in the woods, four teens become the target of a seemingly unstoppable Grizzly.",2007,2.5,"Action, Adventure, Horror            "
Spider-Man: The Dragon's Challenge,92,"    Two episodes of the TV series ""Spider Man"" edited together and released as a feature.",1979,5.3,"Action, Adventure, Crime            "
Extreme Justice,96,"    A rogue cop joins an elite L.A.P.D. unit who secretly operate as a vigilante death squad, but soon begins to question their methods.",1993,5.5,"Action, Crime, Drama            "
Tequila and Bonetti,60,    Nick Bonetti is a cop from New York who accidentally shot a twelve-year-old girl. His department felt that it would be best that he leave New York until all the excitement dies down. So he ...                See full summary »,1992,6.3,"Action, Comedy, Crime            "
Dum Maaro Dum,128,    A corrupt police officer is entrusted the task of apprehending drug-dealers.,2011,6.2,"Action, Crime, Drama            "
Yin Yang Yo!,10,"    Two rabbit siblings are trained by their panda mentor in the mystic martial art of Woo-Foo, in hopes that they can protect the world from ever-present evil forces.",2009,6.0,"Animation, Short, Action            "
The Detonator,96,"    Sonni Griffith, a top US Secret Agent must protect a witness as he crosses Europe.",2006,4.8,"Action, Thriller            "
Damn the Defiant!,101,"    On the H.M.S. Defiant, during the French Revolutionary War, fair Captain Crawford is locked in a battle of wills against his cruel second-in-command Lieutenant Scott-Padget, whose heavy-handed command style pushes the crew to mutiny.",1962,7.1,"Action, Drama, History            "
Slave Girl,80,"    An American adventurer goes to Tripoli to rescue some kidnapped sailors, but gets involved with a beautiful slave girl.",1947,5.4,"Action, Adventure, Comedy            "
Karate Kill,89,"    When a mysterious loner and Karate master Kenji's little sister goes missing in Los Angeles, whoever stands in his way of finding her will face the wrath of a lethal KARATE KILL!",2016,5.3,"Action, Horror            "
