title,runtime,des,date,genre,cast,director,vote,gross,rating
Joe Finds Grace,83,    Simple-minded Joseph Briteman breaks a golden rule of his 'life skills' program when he walks away unsupervised to rescue his long lost baby sister.,2017,"Animation, Adventure, Comedy            ","Anthony Harrison, C. Ernst Harth, Ellie Harvie, Chilton Crane",Anthony Harrison,264,,8.6
Skylanders: Imaginators,0,"    In ancient times, the Ancients used ""Mind Magic"", a powerful force, to create Skylands. Realized that the magic would be easily misused by villainous people, they decided to protect it and ...                See full summary »",2016,Animation            ,"Brad Abrell, Charlie Adler, Laura Bailey, JB Blanc",,45,,6.9
"Like, Share, Die",0,"    Like, Share, Die is an animated sketch comedy series that celebrates and mocks the way we've chosen to live our ludicrous lives.",2015,"Animation, Comedy            ","Lindsay Ames, Josh Faure-Brac, Kellen Goff, Andrew Racho",,19,,5.6
MLP: Equestria Girls Minis,0,Add a Plot,2015,Animation            ,,,16,,6.9
The Bagel and Becky Show,0,"    Bagel and Becky are two best friends who go on hand-drawn adventures with their friend, Percy.",2016,Animation            ,"Kevin McDonald, Nikki Payne, Doug Hadders, Janet Porter",,53,,6.8
Pigeon Toady's Guide to Your New Baby,2,"    In this original animated short, the scene-stealing brah dispenses some questionable advice on raising babies.",2016,"Animation, Short, Comedy            ","Katie Crown, Stephen Kramer Glickman, Keegan-Michael Key, Jordan Peele","Directors:Nicholas Stoller, Doug Sweetland",125,,5.9
Baskup Tony Parker,26,Add a Plot,2011,Animation            ,"Manon Azem, Pascale Chemin, Jennifer Fauveau, Martial Le Minoux",,25,,7.3
Bobby Yeah,23,"    Bobby Yeah is a subhuman creature who experiences a series of increasingly bizarre, nightmarish encounters after stealing a malevolent baby's prized pet.",2011,"Animation, Short, Horror            ",Robert Morgan,,460,,7.4
Tinkershrimp & Dutch,5,"    Tinkershrimp, Dutch and King Hunnybun travel across New Great Great Britain in the Royal Double Decker, a castle on wheels.",2016,"Animation, Family            ","John Boyega, Darren Evans, Alex Lowe, Sam Riley",,38,,5.7
Lucas the Spider,0,"    Lucas the Spider is an animated character appearing in a series of YouTube videos. It was created by animator Joshua Slice, voiced by Slice's nephew and is based on the jumping spider.",2017,"Animation, Short            ",Star:Lucas Slice,,23,,9.2
Owlegories,0,"    Owlegories is an animated series that follows a group of student owls as they travel on adventures learning about nature, faith, and God.",2014,Animation            ,"R. Bruce Elliott, Holly A. Franklin, Josh Grelle, Kaleb King",,15,,9.2
Dayworld,11,"    Dayworld explores the complex relationship between best friends Day and Dole; after Day's comedy video of Dole unexpectedly goes viral, the friends are forced to quickly learn about themselves and each other.",2018,Animation            ,"Bridey Elliott, Tim Heidecker, Cole Kush, Tim Meadows","Directors:Cole Kush, Jay Speedy Weingarten",31,,8.3
Slugterra: Eastern Caverns,90,"    The time has come for Eli and the Shane Gang to accompany their new friend Junjie home to the strange and beautiful Eastern Caverns. But when they arrive, they are shocked to find a world ...                See full summary »",2015,Animation            ,"Sam Vincent, Vincent Tong, Andrew Francis, Lee Tockar","Directors:Andrew Duncan, Rich Johnson",69,,8.2
Mugman,5,    The misadventures of Mugmans everyday life.,2013,"Animation, Comedy, Family            ","Jacob Lenard, Samantha DaCosta, Zia Amador, Dan Lenard",,34,,6.4
Pony.Mov,0,"    A parody of ""My Little Pony: Friendship"", the Pony.Mov series takes us on the raunchy, crude, politically incorrect adventures of satirical versions of Twilight Sparkle, Rainbow Dash, ...                See full summary »",2013,"Animation, Short, Comedy            ","Max Gilardi, Kira Buckland, Arin Hanson, Esther Nho",,107,,8.2
The Doc Files,2,"    ""The Doc Files"" offers young viewers a glimpse into Doc's keen deductive skills as she shares an in-depth look at specific cases and diagnoses after the clinic doors close for the day. Each...                See full summary »",2013,Animation            ,"Loretta Devine, Kiara Muhammad, Lara Jill Miller, Jess Harnell",,22,,6.2
Nate Is Late,0,"    Every morning, 11-year-olds, Nate and Malika leave home 30 minutes early to go to school, and yet every morning they arrive late. That's because every morning, something AMAZING happens on ...                See full summary »",2018,"Animation, Adventure, Comedy            ","Sarah Aubrey, Jane Ubrien, Keith Scott, André de Vanny",,12,,7.8
Kiara the Brave,90,    King Maximus's Dreamzone empire is threatened by his brother Badmess and Dr. Ozox.,2011,"Animation, Family, Fantasy            ","Steve Rassin, Michael Yeager, Anthony Lawson, Michael M. Waggett","Directors:Vijay S. Bhanushali, Smita Maroo",419,,1.3
Scooby-Doo! Where Did They Go?,0,"    About An Animated Series Follows The Misadventures Of Five Teenagers Named Scooby-Doo, Fred, Daphne, Velma, Shaggy.",2013,Animation            ,,,13,,5.5
The North Pole Deception,11,    A tragically realistic portrayal of the working conditions of Santa's Elves in the North Pole.,2010,"Animation, Short            ","Mark Boone Junior, Michelle Fitz-William, Chelsea Beckett, Jamaine Ross",Joe Hitchcock,8,,7.2
Asdfmovie8,2,    A sketch comedy show created by Tomska.,2014,"Animation, Short, Comedy            ","Joel Berghult, Thomas Ridgewell, Chloe Dungate, Eddie Bowley",Thomas Ridgewell,555,,7.5
Miniforce X,68,"    Zenos who was once defeated by space cops, is not dead yet. Hundreds of years later, a space pirate gang DanDanDan (Kara, Dante, and Dancho) finds Zenos being confined in Asteroid Crete. ...                See full summary »",2018,Animation            ,"Zenos who was once defeated by space cops, is not dead yet. Hundreds of years later, a space pirate gang DanDanDan (Kara, Dante, and Dancho) finds Zenos being confined in Asteroid Crete. ...                See full summary »",,0,,0
Saberspark,0,"    Saber here. I make video essays and reviews about animation, entertainment, and the media. Have fun.",2011,Animation            ,Star:Stephen Carver,,25,,6.0
Where the City Can't See,0,    A group of young factory workers are drifting through Detroit in a driverless taxi. They are part of an underground community that adorn themselves in digital camouflage to enact their escapist fantasies in the hidden spaces of the city.,2016,"Animation, Short, Sci-Fi            ",A group of young factory workers are drifting through Detroit in a driverless taxi. They are part of an underground community that adorn themselves in digital camouflage to enact their escapist fantasies in the hidden spaces of the city.,,0,,0
Super Science Friends,16,    A group of super powered scientists are sent through time to by Winston Churchill to fight nazis.,2015,Animation            ,"Brett Jubinville, Hayden Finkelshtain, Fred Kennedy, Adam Shaheen",,160,,7.9
Mofy,5,    A shy and tender rabbit who lives in a cotton ball.,2013,"Animation, Family            ",,,37,,6.8
Johnny Bravo Goes to Bollywood,72,"    After watching a True Hollywood Stories-type documentary in which he is considered a forgotten star, Johnny Bravo travels to Mumbai, the entertainment capital of India, to prove himself he ...                See full summary »",2011,"Animation, Comedy, Family            ","Jeff Bennett, Mark DeCarlo, Jyotsna Du Ciel, Cree Summer",Van Partible,129,,6.5
Mobile Suit Gundam: The Origin II - Artesia's Sorrow,60,"    Universal Century 0071. Three years have passed since the escape from Side 3's Autonomous Republic of Munzo. Casval and Artesia, the orphaned children of Zeon Zum Deikun, have fled to Earth...                See full summary »",2015,"Animation, Action, Drama            ","Shûichi Ikeda, Megumi Han, Jin Urayama, Banjô Ginga",Takashi Imanishi,223,,7.7
The Pig on the Hill,6,"    Pig and Duck are next-door neighbors, but worlds apart.",2018,"Animation, Short, Family            ",Star:Pierce Brosnan,"Directors:Jamy Wheless, John Helms, Jamy Wheless",7,,9.1
All Out,24,Add a Plot,2017,"Animation, Sport            ","Stephen Sanders, Justin Briner, Brad Smeaton, Christopher Wehkamp",,85,,7.1
Star Trek II: Retribution,197,"    The peace of the Alpha Quadrant is shattered when the Romulan sun suddenly goes supernova, destroying the entire solar system and countless innocent lives with it. Things go worse when ...                See full summary »",2012,"Animation, Sci-Fi            ","The peace of the Alpha Quadrant is shattered when the Romulan sun suddenly goes supernova, destroying the entire solar system and countless innocent lives with it. Things go worse when ...                See full summary »",,0,,0
BattleClaw,0,"    An epic series about BattleClaw, the most popular beast-fighting game in the world! Young hero Tyee and his new teammates create powerful beasts--not only to fight in BattleClaw competition but also to save the world from an ancient evil.",2016,Animation            ,"An epic series about BattleClaw, the most popular beast-fighting game in the world! Young hero Tyee and his new teammates create powerful beasts--not only to fight in BattleClaw competition but also to save the world from an ancient evil.",,0,,0
The Fairly Odd Phantom,3,"    Danny, Sam and Tucker notice strange activity with the Fenton portal, and meet people they've never met before.",2017,"Animation, Short            ","Susanne Blakeslee, Rickey D'Shon Collins, Grey Griffin, David Kaufman",,7,,7.9
Cooking with Alfred,2,"    Alfred, Batmans faithful butler, is trying to show Batman and Dick how to make a perfect omelette.",2017,"Animation, Short, Comedy            ","Will Arnett, Michael Cera",,65,,5.3
Boonie Bears Winter,96,"    Animation, Adventure, Comedy",2015,"Animation, Comedy            ","Jenny Ansell, Rick Jay Glen, Ethan Kiely, Siobhan Lumsden","Directors:Leon Ding, Fuyuan Liu",79,,6.5
Shumatsu no Izetta,0,"    In 1939 C.E., the imperialist nation of Germania invaded a neighboring country. All at once, that war spread throughout Europe, and the era was dragged into a spiral of a great war. Then, ...                See full summary »",2016,"Animation, Action, Fantasy            ","Himika Akaneya, John Burgmeier, Amber Lee Connors, Saori Hayami",,248,,6.6
Kidou senshi Gandamu: The Origin III - Akatsuki no houki,68,"    Having faked his death at the cost of his friend, Édouard assumes the role of Char and undergoes training as a Zeon soldier.",2016,"Animation, Action, Drama            ","Shûichi Ikeda, Tetsuya Kakihara, Tomoaki Maeno, Jin Urayama",Takashi Imanishi,229,,8.0
Jing-Ju Cats,13,"    Formally a paradise for all cats, the Cat Land Purpetua has been invaded and occupied by the dark lord AN, aided by his enslaved mutant monsters. The evil chaos reigns throughout the ...                See full summary »",2015,Animation            ,"Michael C. Pizzuto, Jai Day, Yang Ou",,20,,8.8
DBX,0,    No rules. No analysis. Just bloodshed. DBX puts your favorite characters in a fight to the death to see who will win. From the epic to the hilarious and even the downright bizarre.,2016,"Animation, Action, Comedy            ","Chad James, Dawn Michelle Bennett, Morgan Berry, Sean Hinz",,53,,3.6
The Caillou Gets Grounded Movie,90,    When caillou wants to face the entire world he does not want to get grounded,2016,"Animation, Adventure, Comedy            ","Isaac Anderson, Ryan Austin, Brendan Barney, Evil Genius",Ryan Austin,76,,5.7
Small vs. BIG,8,    A boy gets ridiculed for his size. He goes on a journey to find a place where he can fit in.,2011,"Animation, Short, Family            ",A boy gets ridiculed for his size. He goes on a journey to find a place where he can fit in.,,0,,0
Bird Karma,5,"    A tale of a long-legged bird's journey of blissful joy, inescapable greed and the accidental discovery of the consequences when too much is not enough.",2018,"Animation, Short, Adventure            ",William Salazar,,345,,5.6
Da Jammies,22,"    Da Jammies is 3D animated sitcom that follows the musical journey of five talented and colorful tweens who attend a performing arts middle school where they have formed a group in hopes of, one day, achieving fame, fortune and more fame.",2015,"Animation, Adventure, Music            ","Aulsondro Novelist Hamilton, William Dolla Chapman II, Danielle Nicolet, Alisa Reyes",,25,,6.5
