title,runtime,des,date,genre,cast,director,vote,gross,rating
Westbound,10,"    Alonzo Rey returns home from his recent run-in with Detective Ruby which spooks his girlfriend, who dials 911. Ruby spots his chance and throws Alonzo's life into chaos.",2016,"Short, Crime, Drama            ","Alonzo Rey returns home from his recent run-in with Detective Ruby which spooks his girlfriend, who dials 911. Ruby spots his chance and throws Alonzo's life into chaos.",,0,,0
I Choose Chaos,77,"    Upon reuniting with his friend Gage, a disengaged man named Owen is set on a deadly path to gain control of his own life. Can he survive?",2011,"Crime, Drama, Horror            ","Stéfano Gallo, Kevin Lane, Marco Dapper, Ry Barrett",Kevin Lane,8,,5.5
The Nye Incidents,0,Add a Plot,2016,"Crime, Drama, Sci-Fi            ",Add a Plot,,0,,0
The Jury Room,0,"    The convicted murderers in this series are: Michael Stone, Andrew Feather, Susan May, Jack Whomes, Ben Geen, Omar Benguit.",2018,Crime            ,"The convicted murderers in this series are: Michael Stone, Andrew Feather, Susan May, Jack Whomes, Ben Geen, Omar Benguit.",,0,,0
Keep The Engine Running,11,"    Two undercover cops on the take, weigh the consequences of their next score.",2017,"Short, Crime, Drama            ","Two undercover cops on the take, weigh the consequences of their next score.",,0,,0
Heavy Objects,59,    A wealthy family has an unexpected dinner guest and the menu calls for murder.,2015,"Crime, Drama, Mystery            ",A wealthy family has an unexpected dinner guest and the menu calls for murder.,,0,,0
Six from the Pocket,90,"    A drunk crooked New York cop is forced to murder a mid level Mafioso out of revenge, he gets dragged into a battle of wits at a Pool Hall with a surprising twist.",2017,Crime            ,"A drunk crooked New York cop is forced to murder a mid level Mafioso out of revenge, he gets dragged into a battle of wits at a Pool Hall with a surprising twist.",,0,,0
Shoefiti,11,"    Shoefiti. The graffiti of shoes. You might just see them as shoes hanging on a power line or telephone wire, but they can represent so much more than that. A unique story has walked in ...                See full summary »",2015,"Short, Crime, Drama            ","Shoefiti. The graffiti of shoes. You might just see them as shoes hanging on a power line or telephone wire, but they can represent so much more than that. A unique story has walked in ...                See full summary »",,0,,0
Femme Fatale,0,Add a Plot,2016,"Short, Crime            ",Add a Plot,,0,,0
Death Row: A History of Capital Punishment in America,0,"    Retold with commentary from leading criminal and sociology experts, the 6-part documentary series takes a comprehensive look at America's most controversial punishment: 'The Death Penalty'....                See full summary »",2016,Crime            ,"Retold with commentary from leading criminal and sociology experts, the 6-part documentary series takes a comprehensive look at America's most controversial punishment: 'The Death Penalty'....                See full summary »",,0,,0
The Mad Axeman,107,"    THE MAD AXEMAN is based on a true story and award-winning play by Gill Adams. Whilst many films and documentaries have depicted the notorious Krays, this is the first time that the story of...                See full summary »",2016,"Crime, Drama, Thriller            ","THE MAD AXEMAN is based on a true story and award-winning play by Gill Adams. Whilst many films and documentaries have depicted the notorious Krays, this is the first time that the story of...                See full summary »",,0,,0
Leverage,0,Add a Plot,2018,"Short, Crime            ",Add a Plot,,0,,0
Shadow,0,Add a Plot,2018,"Short, Crime            ",Add a Plot,,0,,0
Requiem for Remorse,0,    Three friends experience a series of unfortunate events in a in a world of no remorse.,2015,"Short, Crime, Horror            ","Amanda Bermudez, Andrew Carter, Arielle Creager, Camryn Howard",Ryan Jeffrey Williams,10,,8.2
LocoCycle,0,"    A highly advanced artificially intelligent motorcycle, ""I.R.I.S."", and its mechanic and co-pilot Pablo must stop an evil A.I. motorcycle, S.P.I.K.E., as well as Holt Ryebach, the mad leader of a mellow biker club.",2013,"Action, Comedy, Crime            ","Lisa Foiles, Robert Patrick, Freddy Rodríguez, Kathy Williams",Josh Bear,19,,7.3
Mafia Man: Robstown Gangster,87,"    A Mexican-American gangster from Robstown, Texas takes on the mafia on his own, while coming to terms with an age old vendetta.",2012,"Action, Crime            ","Damian Chapa, Phil Sky, Anthony P. Maida, Rico Chapa",Damian Chapa,12,,5.7
Ghost Nets,26,    The discovery that three surfers make whilst camping on a deserted beach shows them that everything washes ashore eventually.,2016,"Short, Crime, Drama            ","Bruce Lawrence, Joe Sowerbutts, Charlotte Mounter, Lloyd Morris",Mark Bousfield,5,,6.0
Look Back,61,"    A detective is forced to face his past when the serial killer he's chasing turns out to be from his own, dysfunctional childhood home.",2016,"Crime, Drama            ","A detective is forced to face his past when the serial killer he's chasing turns out to be from his own, dysfunctional childhood home.",,0,,0
I Am Man,17,"    After facing an unspeakable crime, everything that makes him a man is gone. Maybe now even the trust of his lover.",2012,"Short, Crime, Drama            ","Idris Simon, D'Arcy Fellona, Colleen Hawthorne, Julia Trinidad",Robert X. Golphin,7,,7.9
Case and Point,6,Add a Plot,2018,"Short, Crime            ",Add a Plot,,0,,0
Cameraman,0,Add a Plot,2011,"Crime, Thriller            ","Pruitt Taylor Vince, Judi Beecher, Jennifer Lynn Warren, Erin Marie Garrett",Robert Foster,9,,7.4
No Chaser,22,"    When a nocturnal hit man downs a few drinks, he triggers a past and thoughts of a father he hasn't seen in over twenty years.",2010,"Short, Crime, Drama            ","Dwayne Branch, Rhonda Marie Bynum, Aiesha Dukes, Ace Funches",Mark Heath Howard,7,,8.1
Bonnie & Clyde,4,"    What should be a casual stop at a café becomes more than Clyde anticipated and planned for, when power mad Bonnie's destructive behaviour forces Clyde back into their life of crime.",2015,"Short, Crime            ","What should be a casual stop at a café becomes more than Clyde anticipated and planned for, when power mad Bonnie's destructive behaviour forces Clyde back into their life of crime.",,0,,0
Live 2 Tell: The Lucas Torres Story,87,"    To say Lucas Torres life was filled with drama is an understatement. Growing up in Camden, New Jersey, a city that at one time or another has been ranked the murder capital, nations poorest...                See full summary »",2011,"Documentary, Biography, Crime            ","To say Lucas Torres life was filled with drama is an understatement. Growing up in Camden, New Jersey, a city that at one time or another has been ranked the murder capital, nations poorest...                See full summary »",,0,,0
First Kill Redemption,107,    An Elite Group of Federal agents Pushed to the Edge taking on the most Notorious Criminals in the World.,2015,"Action, Crime            ",An Elite Group of Federal agents Pushed to the Edge taking on the most Notorious Criminals in the World.,,0,,0
Project M,70,    Go behind the scenes of the infamous duo MC Randumb & Jewish Dave for the most controversial rapumentary ever made. A look at America's lust for violence and fame.,2014,"Biography, Comedy, Crime            ","David Rosen, Trent Fewkes, Tommie Vegas, Jason Morciglio","Directors:Alex Colonna, Chad Clinton Freeman",29,,5.6
Youth in Asia on Belmont St.,30,Add a Plot,2014,"Short, Crime            ",Add a Plot,,0,,0
Popsy,16,    Sheridan abducts a young girl in order to pay off his gambling debts.,2012,"Short, Crime, Horror            ","Benjamin Meadows, Phillip Ginn, SaraJane Fein",John Lerchen,15,,8.0
The Matador,15,"    After being apart for most of their lives, two childhood friends are reunited under dangerous circumstances when one kidnaps the other.",2014,"Short, Crime, Drama            ","Jennifer Brammer, Carlos Claggett Jr., Odin du Loups du Soleil, Mike Labbadia",Lazarus Dance,6,,8.5
After the Third Bell,92,    The death of an actor in front of a live audience leads to an investigation where the officer in charge seems more distracted by his prejudices towards the suspects than the merits of the case.,2014,"Crime, Mystery            ","Udayan Banerjee, Akanksha D. Sharma, Sukhesh Arora, Sameer Thakur",Ajay Govind,33,,6.2
Fence,0,"    Kacy and Louisa are everyone's go-to for test answers, camera footage, and contraband in general at Capitol University. But when they are asked to steal camera footage that could expose a ...                See full summary »",2017,"Crime, Drama            ","Kacy and Louisa are everyone's go-to for test answers, camera footage, and contraband in general at Capitol University. But when they are asked to steal camera footage that could expose a ...                See full summary »",,0,,0
FBI Criminal Files,150,"    True crimes are stranger than fiction. The allure of money, power and greed is all too consuming for some who will turn to psychotic tendencies in order to fulfill their insatiable ...                See full summary »",2016,Crime            ,"True crimes are stranger than fiction. The allure of money, power and greed is all too consuming for some who will turn to psychotic tendencies in order to fulfill their insatiable ...                See full summary »",,0,,0
