title,runtime,des,date,rating,genre
Hope Gap,100,    A couple's visit with their son takes a dramatic turn when the father tells him he plans on leaving his mother.,2019,7.4,"Drama, Romance            "
Condorman,90,    Cartoonist Woody becomes the superhero he draws. Using his gadgets he helps a Soviet spy defect to the West.,1981,5.7,"Action, Adventure, Comedy            "
Return to Paradise,111,    Two friends must choose whether to help a third friend who was arrested in Malaysia for drug possession.,1998,6.9,"Drama, Romance, Thriller            "
Return to Christmas Creek,86,"    With Christmas approaching, a career-focused Chicago app developer returns to her small hometown to rediscover the meaning of Christmas. There she reunites with her estranged uncle and her childhood best friend, who she begins falling for.",2018,6.5,"Drama, Romance            "
Big Top Pee-wee,86,"    Pee-wee Herman is now a small-town farmer with a fiancée, but when a traveling circus comes to town, he finds himself falling for the trapeze artist.",1988,5.0,"Adventure, Comedy, Romance            "
Prom,104,    A group of teenagers get ready for their high school prom.,2011,5.4,"Comedy, Drama, Family            "
Accidental Love,100,"    A small town waitress gets a nail accidentally lodged in her head causing unpredictable behavior that leads her to Washington, D.C., where sparks fly when she meets a clueless young senator who takes up her cause - but what happens when love interferes with what you stand for?",2015,4.1,"Comedy, Romance            "
Ghosts Can't Do It,90,"    Elderly Scott kills himself after a heart attack wrecks his body, but then comes back as a ghost and convinces his loving young hot wife Kate to pick and kill a young man in order for Scott to possess his body and be with her again.",1989,2.2,"Comedy, Crime, Fantasy            "
My Blueberry Nights,95,    A young lonely woman takes a soul-searching journey across America to resolve her questions about love while encountering a series of offbeat characters along the way.,2007,6.6,"Drama, Romance            "
Comet,91,"    Set in a parallel universe, Comet bounces back and forth over the course of an unlikely but perfectly paired couple's six-year relationship.",2014,6.8,"Comedy, Drama, Romance            "
Tallulah,111,"    Desperate to be rid of her toddler, a dissatisfied Manhattan housewife hires a stranger to babysit and ends up getting much more than she bargained for.",2016,6.7,"Comedy, Drama, Romance            "
Soldier's Girl,112,    The true story of the price a young soldier paid for falling in love with a transsexual night-club performer.,2003,7.9,"Biography, Crime, Drama            "
Eyewitness,42,"    When a young gay couple witness a triple murder, they will do anything to avoid being outed to their small town.",2016,7.7,"Crime, Mystery, Romance            "
House Party,100,"    Kid decides to go to his friend Play's house party, but neither of them can predict what's in store for them on what could be the wildest night of their lives.",1990,6.4,"Comedy, Music, Romance            "
My Sassy Girl,123,"    A young man sees a drunk, cute woman standing too close to the tracks at a metro station in Seoul and pulls her back. She ends up getting him into trouble repeatedly after that, starting on the train.",2001,8.0,"Comedy, Drama, Romance            "
A Firehouse Christmas,88,    Firefighter Jenny has fallen in love with Tom. However his ex-wife Mary (a bestselling author) demands a reconciliation if he wants to see his daughter at Christmas.,2016,5.2,"Drama, Romance            "
Youth in Revolt,90,"    While his trailer trash parents teeter on the edge of divorce, Nick Twisp sets his sights on dream girl Sheeni Saunders, hoping that she'll be the one to take away his virginity.",2009,6.4,"Comedy, Drama, Romance            "
About Last Night,100,    Follow two couples as they journey from the bar to the bedroom and are eventually put to the test in the real world.,2014,6.1,"Comedy, Romance            "
The Santa Con,88,    Small-time con man Nick DeMarco is ordered by his parole officer to take a minimum-wage job as a department store Santa during the holidays... and he hates it. Near the end of his first ...                See full summary »,2014,6.0,"Comedy, Drama, Family            "
The Last Tycoon,123,F. Scott Fitzgerald's novel is brought to life in this story of a movie producer slowly working himself to death.,1976,6.3,"Drama, Romance            "
Dorm Daze,96,    Set during a crazy afternoon in the lives of a dozen college students at a co-ed dorm that starts with the arrival of two very different women with the same name of Dominique.,2003,4.6,"Comedy, Crime, Mystery            "
Amazing Grace,118,"    The idealist William Wilberforce (Ioan Gruffudd) maneuvers his way through Parliament, endeavoring to end the British transatlantic slave trade.",2006,7.4,"Biography, Drama, History            "
Message in a Bottle,126,"    A woman discovers a tragic love letter in a bottle on a beach, and is determined to track down its author.",1999,6.2,"Drama, Romance            "
Kimi no suizô o tabetai,109,"    A young man begins to fall in love with one of his classmates, who is slowly dying from a fatal pancreatic disease, and helps her live her life to the fullest before she inevitably passes on.",2018,7.8,"Animation, Drama, Family            "
Do Começo ao Fim,94,"    Two brothers develop a very close relationship as they are growing up in an idyllic and happy family. When they are young adults their relationship becomes very intimate, romantic, and sexual.",2009,6.6,"Drama, Romance            "
The Lost Empire,83,"    Seeking revenge, officer Angel Wolfe, her Native American friend Whitestar, and outlaw Heather infiltrate a fortified island where an undead wizard and his evil cult force captured women to take part in gladiatorial tournaments.",1984,4.7,"Action, Adventure, Comedy            "
D.E.B.S.,91,"    Plaid-skirted schoolgirls are groomed by a secret government agency to become the newest members of the elite national-defense group, D.E.B.S.",2004,5.2,"Action, Comedy, Romance            "
Hellfighters,121,    The story of macho oil well firefighters and their wives.,1968,6.6,"Action, Adventure, Drama            "
ATL,105,"    As four friends prepare for life after high school, different challenges bring about turning points in each of their lives. The dramas unfold and resolve at their local rollerskating rink, Cascade.",2006,6.1,"Comedy, Crime, Drama            "
Love & Sex,82,"    When her rather explicit copy is rejected, magazine journalist Kate is asked by her editor to come up with an article on loving relationships instead, and to do so by the end of the day. ...                See full summary »",2000,6.2,"Comedy, Romance, Drama            "
Strictly Ballroom,94,    A maverick dancer risks his career by performing an unusual routine and sets out to succeed with a new partner.,1992,7.1,"Comedy, Drama, Music            "
Happily Divorced,30,"    In their 18 years of marriage, a middle aged couple tries to move on with their lives after the husband confesses he's gay. Based on Fran Drescher and Peter Marc Jacobson's real experiences.",2013,6.7,"Comedy, Romance            "
The Flight Before Christmas,88,"    Two strangers who both happen to be in marketing, share a room at a bed-and-breakfast when a snowstorm strands their flight in Montana on Christmas Eve.",2015,6.0,"Comedy, Romance            "
Eye of the Needle,112,"    A ruthless German spy, trying to get out of Britain with vital information about D-Day, must spend time with a young woman and her crippled husband.",1981,7.1,"Romance, Thriller, War            "
The Christmas List,96,    Perfume saleslady Melody Parris feels like her life is in neutral. Her stick-in-the mud boyfriend won't commit and she gets passed over for a promotion at the store where she works. She ...                See full summary »,1997,6.8,"Comedy, Fantasy, Romance            "
Virgin Territory,97,    Young Florentines take refuge from the black plague and engage in bawdy adventures and lusty exchanges.,2007,4.8,"Adventure, Comedy, History            "
